year,quarter,region_ar,city_ar,Category,total_deals,average
2023,4,المنطقة الشرقية,الجبيل,دور - سكني,21,39014.28571
2023,4,المنطقة الشرقية,الخبر,دور - سكني,251,31429.5098
2023,4,المنطقة الشرقية,الخفجي,دور - سكني,78,19093.75
2023,4,المنطقة الشرقية,الدمام,دور - سكني,589,27723.82365
2023,4,المنطقة الشرقية,الذيبية,دور - سكني,8,13425
2023,4,المنطقة الشرقية,العيون,دور - سكني,13,18826.92308
2023,4,المنطقة الشرقية,القطيف,دور - سكني,96,17541.83908
2023,4,المنطقة الشرقية,القيصومة,دور - سكني,48,14142.85714
2023,4,المنطقة الشرقية,النعيرية,دور - سكني,57,20523.07692
2023,4,المنطقة الشرقية,بقيق,دور - سكني,57,31104.25532
2023,4,المنطقة الشرقية,حفر الباطن,دور - سكني,531,14070.4388
2023,4,المنطقة الشرقية,رأس تنورة,دور - سكني,39,18097.22222
2023,4,المنطقة الشرقية,قرية العليا,دور - سكني,1,6000
2023,4,المنطقة الشرقية,الاحساء,شقة - سكني,15880,12213.132
2023,4,المنطقة الشرقية,البويبيات,شقة - سكني,1,9000
2023,4,المنطقة الشرقية,الجبيل,شقة - سكني,6920,17864.46746
2023,4,المنطقة الشرقية,الخبر,شقة - سكني,18490,19650.96307
2023,4,المنطقة الشرقية,الخفجي,شقة - سكني,2151,12639.06156
2023,4,المنطقة الشرقية,الدمام,شقة - سكني,35139,17099.80189
2023,4,المنطقة الشرقية,الذيبية,شقة - سكني,802,12205.25637
2023,4,المنطقة الشرقية,السعيرة,شقة - سكني,21,8864.285714
2023,4,المنطقة الشرقية,الصداوى,شقة - سكني,1,6000
2023,4,المنطقة الشرقية,العيون,شقة - سكني,597,11234.14481
2023,4,المنطقة الشرقية,القطيف,شقة - سكني,4948,15264.98752
2023,4,المنطقة الشرقية,القلت,شقة - سكني,1,12000
2023,4,المنطقة الشرقية,القيصومة,شقة - سكني,482,10259.4939
2023,4,المنطقة الشرقية,النعيرية,شقة - سكني,1452,14303.28201
2023,4,المنطقة الشرقية,ام قليب,شقة - سكني,2,7200
2023,4,المنطقة الشرقية,بقيق,شقة - سكني,765,15977.37691
2023,4,المنطقة الشرقية,حفر الباطن,شقة - سكني,9667,10746.43177
2023,4,المنطقة الشرقية,خبيراء,شقة - سكني,1,6000
2023,4,المنطقة الشرقية,رأس تنورة,شقة - سكني,1243,14790.99341
2023,4,المنطقة الشرقية,ساموده,شقة - سكني,1,12000
2023,4,المنطقة الشرقية,قرية العليا,شقة - سكني,132,9631.683168
2023,4,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,130,10139.68254
2023,4,المنطقة الشرقية,مليجة,شقة - سكني,84,12032.75862
2023,4,المنطقة الشرقية,يبرين,شقة - سكني,22,11635.29412
2023,4,المنطقة الشرقية,الاحساء,فيلا - سكني,226,22580.96447
2023,4,المنطقة الشرقية,الجبيل,فيلا - سكني,76,50551.88235
2023,4,المنطقة الشرقية,الخبر,فيلا - سكني,878,83883.00254
2023,4,المنطقة الشرقية,الخفجي,فيلا - سكني,17,26133.6
2023,4,المنطقة الشرقية,الدمام,فيلا - سكني,731,51931.45051
2023,4,المنطقة الشرقية,الذيبية,فيلا - سكني,5,19200
2023,4,المنطقة الشرقية,العيون,فيلا - سكني,4,21250
2023,4,المنطقة الشرقية,القطيف,فيلا - سكني,42,29304.77143
2023,4,المنطقة الشرقية,القيصومة,فيلا - سكني,4,28133.33333
2023,4,المنطقة الشرقية,النعيرية,فيلا - سكني,12,37272.72727
2023,4,المنطقة الشرقية,بقيق,فيلا - سكني,6,28600
2023,4,المنطقة الشرقية,حفر الباطن,فيلا - سكني,61,22333.33333
2023,4,المنطقة الشرقية,رأس تنورة,فيلا - سكني,16,36642.85714
2023,4,المنطقة الشرقية,قرية العليا,فيلا - سكني,1,9600
2023,4,المنطقة الشرقية,الاحساء,محل - تجاري,3449,422.914188
2023,4,المنطقة الشرقية,الجبيل,محل - تجاري,1060,488.144414
2023,4,المنطقة الشرقية,الخبر,محل - تجاري,2380,651.900226
2023,4,المنطقة الشرقية,الخفجي,محل - تجاري,316,349.733859
2023,4,المنطقة الشرقية,الدمام,محل - تجاري,4942,693.939053
2023,4,المنطقة الشرقية,الذيبية,محل - تجاري,68,333.626889
2023,4,المنطقة الشرقية,الصداوى,محل - تجاري,2,300
2023,4,المنطقة الشرقية,العيون,محل - تجاري,106,377.003578
2023,4,المنطقة الشرقية,القطيف,محل - تجاري,1190,453.17273
2023,4,المنطقة الشرقية,القيصومة,محل - تجاري,61,298.209448
2023,4,المنطقة الشرقية,النعيرية,محل - تجاري,212,391.624726
2023,4,المنطقة الشرقية,بقيق,محل - تجاري,108,467.009033
2023,4,المنطقة الشرقية,حفر الباطن,محل - تجاري,1400,458.050756
2023,4,المنطقة الشرقية,رأس تنورة,محل - تجاري,123,364.949606
2023,4,المنطقة الشرقية,قرية العليا,محل - تجاري,8,272.942612
2023,4,المنطقة الشرقية,قرية العليا - الرفيعه,محل - تجاري,4,297.619046
2023,4,المنطقة الشرقية,مليجة,محل - تجاري,10,200.014493
2023,4,المنطقة الشرقية,الاحساء,معرض تجاري - تجاري,261,1138.125428
2023,4,المنطقة الشرقية,الجبيل,معرض تجاري - تجاري,50,648.682909
2023,4,المنطقة الشرقية,الخبر,معرض تجاري - تجاري,637,683.733506
2023,4,المنطقة الشرقية,الخفجي,معرض تجاري - تجاري,16,605.545979
2023,4,المنطقة الشرقية,الدمام,معرض تجاري - تجاري,783,767.16122
2023,4,المنطقة الشرقية,القطيف,معرض تجاري - تجاري,55,438.836671
2023,4,المنطقة الشرقية,القيصومة,معرض تجاري - تجاري,2,321.67347
2023,4,المنطقة الشرقية,بقيق,معرض تجاري - تجاري,4,264.139892
2023,4,المنطقة الشرقية,حفر الباطن,معرض تجاري - تجاري,90,331.178931
2023,4,المنطقة الشرقية,رأس تنورة,معرض تجاري - تجاري,6,340.548008
2023,4,المنطقة الشرقية,الاحساء,مكتب - تجاري,197,250.867439
2023,4,المنطقة الشرقية,الجبيل,مكتب - تجاري,160,335.425238
2023,4,المنطقة الشرقية,الخبر,مكتب - تجاري,1020,437.54717
2023,4,المنطقة الشرقية,الخفجي,مكتب - تجاري,5,311.076924
2023,4,المنطقة الشرقية,الدمام,مكتب - تجاري,1296,338.93598
2023,4,المنطقة الشرقية,العيون,مكتب - تجاري,3,69.6
2023,4,المنطقة الشرقية,القطيف,مكتب - تجاري,144,246.183811
2023,4,المنطقة الشرقية,النعيرية,مكتب - تجاري,2,330
2023,4,المنطقة الشرقية,بقيق,مكتب - تجاري,3,166.11111
2023,4,المنطقة الشرقية,حفر الباطن,مكتب - تجاري,12,321.862576
2023,4,المنطقة الشرقية,رأس تنورة,مكتب - تجاري,13,252.283834
2024,1,المنطقة الشرقية,الاحساء,استديو - سكني,813,10350.71979
2024,1,المنطقة الشرقية,الجبيل,استديو - سكني,842,13445.52577
2024,1,المنطقة الشرقية,الخبر,استديو - سكني,2183,12997.15101
2024,1,المنطقة الشرقية,الخفجي,استديو - سكني,94,14994.88462
2024,1,المنطقة الشرقية,الدمام,استديو - سكني,3917,12331.75715
2024,1,المنطقة الشرقية,العيون,استديو - سكني,8,10760
2024,1,المنطقة الشرقية,القطيف,استديو - سكني,147,11326.5625
2024,1,المنطقة الشرقية,القيصومة,استديو - سكني,2,12600
2024,1,المنطقة الشرقية,النعيرية,استديو - سكني,58,16751.69811
2024,1,المنطقة الشرقية,بقيق,استديو - سكني,23,14173.68421
2024,1,المنطقة الشرقية,حفر الباطن,استديو - سكني,268,10886.25
2024,1,المنطقة الشرقية,رأس تنورة,استديو - سكني,89,13244.31373
2024,1,المنطقة الشرقية,قرية العليا,استديو - سكني,1,12000
2024,1,المنطقة الشرقية,الاحساء,دوبلاكس - سكني,49,25348.86364
2024,1,المنطقة الشرقية,الجبيل,دوبلاكس - سكني,27,37023.07692
2024,1,المنطقة الشرقية,الخبر,دوبلاكس - سكني,188,47625.76836
2024,1,المنطقة الشرقية,الدمام,دوبلاكس - سكني,357,40911.54103
2024,1,المنطقة الشرقية,القطيف,دوبلاكس - سكني,43,26246.15385
2024,1,المنطقة الشرقية,بقيق,دوبلاكس - سكني,2,21500
2024,1,المنطقة الشرقية,حفر الباطن,دوبلاكس - سكني,11,15870
2024,1,المنطقة الشرقية,رأس تنورة,دوبلاكس - سكني,2,21500
2024,1,المنطقة الشرقية,الاحساء,دور - سكني,344,17351.0274
2024,1,المنطقة الشرقية,الجبيل,دور - سكني,33,34136.36364
2024,1,المنطقة الشرقية,الخبر,دور - سكني,294,28037.23182
2024,1,المنطقة الشرقية,الخفجي,دور - سكني,84,20445.45455
2024,1,المنطقة الشرقية,الدمام,دور - سكني,612,26748.64103
2024,1,المنطقة الشرقية,الذيبية,دور - سكني,17,17157.14286
2024,1,المنطقة الشرقية,العيون,دور - سكني,15,25661.53846
2024,1,المنطقة الشرقية,القطيف,دور - سكني,85,23361.33333
2024,1,المنطقة الشرقية,القيصومة,دور - سكني,39,14840
2024,1,المنطقة الشرقية,النعيرية,دور - سكني,47,20064.70588
2024,1,المنطقة الشرقية,بقيق,دور - سكني,55,33450
2024,1,المنطقة الشرقية,حفر الباطن,دور - سكني,465,15411.60052
2024,1,المنطقة الشرقية,رأس تنورة,دور - سكني,65,20629.32
2024,1,المنطقة الشرقية,قرية العليا,دور - سكني,1,24000
2024,1,المنطقة الشرقية,قرية العليا - الرفيعه,دور - سكني,2,14700
2024,1,المنطقة الشرقية,الاحساء,شقة - سكني,14474,12870.0095
2024,1,المنطقة الشرقية,البويبيات,شقة - سكني,1,6000
2024,1,المنطقة الشرقية,الجبيل,شقة - سكني,8828,18304.69998
2024,1,المنطقة الشرقية,الحيراء,شقة - سكني,1,12000
2024,1,المنطقة الشرقية,الخبر,شقة - سكني,20924,19663.93622
2024,1,المنطقة الشرقية,الخفجي,شقة - سكني,1709,13990.2017
2024,1,المنطقة الشرقية,الدمام,شقة - سكني,35846,17604.60247
2024,1,المنطقة الشرقية,الذيبية,شقة - سكني,508,12594.47867
2024,1,المنطقة الشرقية,السعيرة,شقة - سكني,12,13254.54545
2024,1,المنطقة الشرقية,الصداوى,شقة - سكني,1,9000
2024,1,المنطقة الشرقية,العيون,شقة - سكني,492,12341.79679
2024,1,المنطقة الشرقية,القطيف,شقة - سكني,4212,15998.58716
2024,1,المنطقة الشرقية,القيصومة,شقة - سكني,394,11581.57585
2024,1,المنطقة الشرقية,النظيم,شقة - سكني,2,15000
2024,1,المنطقة الشرقية,النعيرية,شقة - سكني,1179,15854.62069
2024,1,المنطقة الشرقية,بقيق,شقة - سكني,804,16028.78261
2024,1,المنطقة الشرقية,حفر الباطن,شقة - سكني,7407,12191.77646
2024,1,المنطقة الشرقية,رأس تنورة,شقة - سكني,1200,15429.12339
2024,1,المنطقة الشرقية,ساموده,شقة - سكني,1,12000
2024,1,المنطقة الشرقية,قرية العليا,شقة - سكني,97,12302.10843
2024,1,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,111,12508.69565
2024,1,المنطقة الشرقية,معرج السوبان,شقة - سكني,1,15000
2024,1,المنطقة الشرقية,مليجة,شقة - سكني,37,12709.09091
2024,1,المنطقة الشرقية,مناخ,شقة - سكني,2,12000
2024,1,المنطقة الشرقية,يبرين,شقة - سكني,11,18400
2024,1,المنطقة الشرقية,الاحساء,فيلا - سكني,211,27772.38372
2024,1,المنطقة الشرقية,الجبيل,فيلا - سكني,147,52993.05825
2024,1,المنطقة الشرقية,الخبر,فيلا - سكني,1060,78551.32972
2024,1,المنطقة الشرقية,الخفجي,فيلا - سكني,12,23700
2024,1,المنطقة الشرقية,الدمام,فيلا - سكني,726,56417.74267
2024,1,المنطقة الشرقية,الذيبية,فيلا - سكني,4,20400
2024,1,المنطقة الشرقية,العيون,فيلا - سكني,4,20600
2024,1,المنطقة الشرقية,القطيف,فيلا - سكني,29,28491.66667
2024,1,المنطقة الشرقية,القيصومة,فيلا - سكني,3,22533.33333
2024,1,المنطقة الشرقية,النعيرية,فيلا - سكني,14,32615.38462
2024,1,المنطقة الشرقية,بقيق,فيلا - سكني,7,49038
2024,1,المنطقة الشرقية,حفر الباطن,فيلا - سكني,48,24023.80952
2024,1,المنطقة الشرقية,رأس تنورة,فيلا - سكني,7,40785.71429
2024,1,المنطقة الشرقية,مليجة,فيلا - سكني,3,12800
2024,1,المنطقة الشرقية,الاحساء,محل - تجاري,3560,416.036088
2024,1,المنطقة الشرقية,الجبيل,محل - تجاري,1126,495.582203
2024,1,المنطقة الشرقية,الخبر,محل - تجاري,2757,605.499645
2024,1,المنطقة الشرقية,الخفجي,محل - تجاري,340,363.701522
2024,1,المنطقة الشرقية,الدمام,محل - تجاري,5215,706.93425
2024,1,المنطقة الشرقية,الذيبية,محل - تجاري,62,333.242071
2024,1,المنطقة الشرقية,السعيرة,محل - تجاري,3,134.88889
2024,1,المنطقة الشرقية,الصداوى,محل - تجاري,2,199.57447
2024,1,المنطقة الشرقية,العيون,محل - تجاري,97,405.194785
2024,1,المنطقة الشرقية,القطيف,محل - تجاري,1381,476.562831
2024,1,المنطقة الشرقية,القيصومة,محل - تجاري,81,328.097163
2024,1,المنطقة الشرقية,النعيرية,محل - تجاري,177,423.207394
2024,1,المنطقة الشرقية,بقيق,محل - تجاري,191,402.874817
2024,1,المنطقة الشرقية,حفر الباطن,محل - تجاري,1387,466.228429
2024,1,المنطقة الشرقية,رأس تنورة,محل - تجاري,147,355.488199
2024,1,المنطقة الشرقية,قرية العليا,محل - تجاري,20,259.832825
2024,1,المنطقة الشرقية,قرية العليا - الرفيعه,محل - تجاري,4,424.431817
2024,1,المنطقة الشرقية,مليجة,محل - تجاري,5,166.25
2024,1,المنطقة الشرقية,الاحساء,معرض تجاري - تجاري,194,1047.52679
2024,1,المنطقة الشرقية,الجبيل,معرض تجاري - تجاري,119,690.819031
2024,1,المنطقة الشرقية,الخبر,معرض تجاري - تجاري,665,705.230518
2024,1,المنطقة الشرقية,الخفجي,معرض تجاري - تجاري,4,740.178572
2024,1,المنطقة الشرقية,الدمام,معرض تجاري - تجاري,1071,787.210233
2024,1,المنطقة الشرقية,القطيف,معرض تجاري - تجاري,43,457.28437
2024,1,المنطقة الشرقية,القيصومة,معرض تجاري - تجاري,1,158.82353
2024,1,المنطقة الشرقية,النعيرية,معرض تجاري - تجاري,2,291.091955
2024,1,المنطقة الشرقية,بقيق,معرض تجاري - تجاري,6,478.012971
2024,1,المنطقة الشرقية,حفر الباطن,معرض تجاري - تجاري,91,350.775859
2024,1,المنطقة الشرقية,رأس تنورة,معرض تجاري - تجاري,8,526.000246
2024,1,المنطقة الشرقية,الاحساء,مكتب - تجاري,231,245.868947
2024,1,المنطقة الشرقية,الجبيل,مكتب - تجاري,198,364.84328
2024,1,المنطقة الشرقية,الخبر,مكتب - تجاري,1339,467.714464
2024,1,المنطقة الشرقية,الخفجي,مكتب - تجاري,7,347.34127
2024,1,المنطقة الشرقية,الدمام,مكتب - تجاري,1503,335.194272
2024,1,المنطقة الشرقية,العيون,مكتب - تجاري,2,256.944445
2024,1,المنطقة الشرقية,القطيف,مكتب - تجاري,159,256.746143
2024,1,المنطقة الشرقية,النعيرية,مكتب - تجاري,1,110.76923
2024,1,المنطقة الشرقية,بقيق,مكتب - تجاري,9,381.055692
2024,1,المنطقة الشرقية,حفر الباطن,مكتب - تجاري,17,558.747899
2024,1,المنطقة الشرقية,رأس تنورة,مكتب - تجاري,6,293.13236
2024,2,المنطقة الشرقية,الاحساء,استديو - سكني,720,10593.89925
2024,2,المنطقة الشرقية,الجبيل,استديو - سكني,922,13810.49596
2024,2,المنطقة الشرقية,الخبر,استديو - سكني,1986,13516.86151
2024,2,المنطقة الشرقية,الخفجي,استديو - سكني,92,11774.53571
2024,2,المنطقة الشرقية,الدمام,استديو - سكني,3370,12089.08301
2024,2,المنطقة الشرقية,الذيبية,استديو - سكني,3,8000
2024,2,المنطقة الشرقية,العيون,استديو - سكني,21,9825
2024,2,المنطقة الشرقية,القطيف,استديو - سكني,109,15163.37209
2024,2,المنطقة الشرقية,القيصومة,استديو - سكني,2,11600
2024,2,المنطقة الشرقية,النعيرية,استديو - سكني,65,16120.37037
2024,2,المنطقة الشرقية,بقيق,استديو - سكني,26,12826.08696
2024,2,المنطقة الشرقية,حفر الباطن,استديو - سكني,265,10360.56338
2024,2,المنطقة الشرقية,رأس تنورة,استديو - سكني,100,12212.19512
2024,2,المنطقة الشرقية,مليجة,استديو - سكني,1,24000
2024,2,المنطقة الشرقية,الاحساء,دوبلاكس - سكني,31,23082.75862
2024,2,المنطقة الشرقية,الجبيل,دوبلاكس - سكني,3,29666.66667
2024,2,المنطقة الشرقية,الخبر,دوبلاكس - سكني,172,48322.96154
2024,2,المنطقة الشرقية,الدمام,دوبلاكس - سكني,246,44230.66667
2024,2,المنطقة الشرقية,القطيف,دوبلاكس - سكني,51,27319.9
2024,2,المنطقة الشرقية,القيصومة,دوبلاكس - سكني,1,24000
2024,2,المنطقة الشرقية,النعيرية,دوبلاكس - سكني,4,32000
2024,2,المنطقة الشرقية,حفر الباطن,دوبلاكس - سكني,5,15000
2024,2,المنطقة الشرقية,رأس تنورة,دوبلاكس - سكني,7,25166.66667
2024,2,المنطقة الشرقية,الاحساء,دور - سكني,314,17015.07143
2024,2,المنطقة الشرقية,الجبيل,دور - سكني,44,29517.61765
2024,2,المنطقة الشرقية,الخبر,دور - سكني,207,27657.42138
2024,2,المنطقة الشرقية,الخفجي,دور - سكني,58,21638.88889
2024,2,المنطقة الشرقية,الدمام,دور - سكني,498,27902.38902
2024,2,المنطقة الشرقية,الذيبية,دور - سكني,8,14640
2024,2,المنطقة الشرقية,العيون,دور - سكني,11,13400
2024,2,المنطقة الشرقية,القطيف,دور - سكني,58,18747.27273
2024,2,المنطقة الشرقية,القيصومة,دور - سكني,29,15140.90909
2024,2,المنطقة الشرقية,النعيرية,دور - سكني,38,21182.75862
2024,2,المنطقة الشرقية,بقيق,دور - سكني,46,39450
2024,2,المنطقة الشرقية,حفر الباطن,دور - سكني,382,14921.80374
2024,2,المنطقة الشرقية,رأس تنورة,دور - سكني,33,25609.61538
2024,2,المنطقة الشرقية,ساموده,دور - سكني,1,14400
2024,2,المنطقة الشرقية,قرية العليا,دور - سكني,3,13733.33333
2024,2,المنطقة الشرقية,قرية العليا - الرفيعه,دور - سكني,3,19000
2024,2,المنطقة الشرقية,مليجة,دور - سكني,1,12000
2024,2,المنطقة الشرقية,يبرين,دور - سكني,1,10000
2024,2,المنطقة الشرقية,الاحساء,شقة - سكني,12893,12717.47123
2024,2,المنطقة الشرقية,البويبيات,شقة - سكني,2,18000
2024,2,المنطقة الشرقية,الجبيل,شقة - سكني,7682,18994.49505
2024,2,المنطقة الشرقية,الخبر,شقة - سكني,18340,20349.35762
2024,2,المنطقة الشرقية,الخفجي,شقة - سكني,1681,14435.35312
2024,2,المنطقة الشرقية,الدمام,شقة - سكني,30689,17904.94913
2024,2,المنطقة الشرقية,الذيبية,شقة - سكني,490,13459.38967
2024,2,المنطقة الشرقية,السعيرة,شقة - سكني,13,12600
2024,2,المنطقة الشرقية,العيون,شقة - سكني,548,12371.53942
2024,2,المنطقة الشرقية,القطيف,شقة - سكني,4030,16157.13523
2024,2,المنطقة الشرقية,القيصومة,شقة - سكني,369,12284.85106
2024,2,المنطقة الشرقية,النعيرية,شقة - سكني,1066,15987.19008
2024,2,المنطقة الشرقية,بقيق,شقة - سكني,554,15971.67606
2024,2,المنطقة الشرقية,حفر الباطن,شقة - سكني,7318,12452.47768
2024,2,المنطقة الشرقية,رأس تنورة,شقة - سكني,1216,15523.51135
2024,2,المنطقة الشرقية,قرية العليا,شقة - سكني,100,12649.31507
2024,2,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,49,13860
2024,2,المنطقة الشرقية,معرج السوبان,شقة - سكني,1,12000
2024,2,المنطقة الشرقية,مليجة,شقة - سكني,39,15325
2024,2,المنطقة الشرقية,يبرين,شقة - سكني,20,17141.17647
2024,2,المنطقة الشرقية,الاحساء,فيلا - سكني,178,24568.70748
2024,2,المنطقة الشرقية,الجبيل,فيلا - سكني,92,58835.36585
2024,2,المنطقة الشرقية,الخبر,فيلا - سكني,1072,88365.02174
2024,2,المنطقة الشرقية,الخفجي,فيلا - سكني,25,30043.47826
2024,2,المنطقة الشرقية,الدمام,فيلا - سكني,679,57323.71626
2024,2,المنطقة الشرقية,الذيبية,فيلا - سكني,2,22800
2024,2,المنطقة الشرقية,العيون,فيلا - سكني,3,18000
2024,2,المنطقة الشرقية,القطيف,فيلا - سكني,31,28217.24138
2024,2,المنطقة الشرقية,القيصومة,فيلا - سكني,4,18800
2024,2,المنطقة الشرقية,النعيرية,فيلا - سكني,5,28480
2024,2,المنطقة الشرقية,بقيق,فيلا - سكني,4,30000
2024,2,المنطقة الشرقية,حفر الباطن,فيلا - سكني,47,23411.11111
2024,2,المنطقة الشرقية,رأس تنورة,فيلا - سكني,7,37657.14286
2024,2,المنطقة الشرقية,قرية العليا,فيلا - سكني,2,16200
2024,2,المنطقة الشرقية,الاحساء,محل - تجاري,2484,416.358297
2024,2,المنطقة الشرقية,الجبيل,محل - تجاري,1027,497.626649
2024,2,المنطقة الشرقية,الخبر,محل - تجاري,2154,637.759994
2024,2,المنطقة الشرقية,الخفجي,محل - تجاري,274,358.599876
2024,2,المنطقة الشرقية,الدمام,محل - تجاري,5924,1046.501125
2024,2,المنطقة الشرقية,الذيبية,محل - تجاري,60,322.799973
2024,2,المنطقة الشرقية,السعيرة,محل - تجاري,1,263.41463
2024,2,المنطقة الشرقية,الصداوى,محل - تجاري,2,251.25
2024,2,المنطقة الشرقية,العيون,محل - تجاري,81,397.273268
2024,2,المنطقة الشرقية,القطيف,محل - تجاري,1224,473.165368
2024,2,المنطقة الشرقية,القيصومة,محل - تجاري,70,336.13155
2024,2,المنطقة الشرقية,النعيرية,محل - تجاري,171,402.08085
2024,2,المنطقة الشرقية,بقيق,محل - تجاري,134,410.388985
2024,2,المنطقة الشرقية,حفر الباطن,محل - تجاري,1147,470.345953
2024,2,المنطقة الشرقية,رأس تنورة,محل - تجاري,113,380.512247
2024,2,المنطقة الشرقية,قرية العليا,محل - تجاري,17,228.983242
2024,2,المنطقة الشرقية,مليجة,محل - تجاري,1,168
2024,2,المنطقة الشرقية,الاحساء,معرض تجاري - تجاري,207,1092.900141
2024,2,المنطقة الشرقية,الجبيل,معرض تجاري - تجاري,43,869.058821
2024,2,المنطقة الشرقية,الخبر,معرض تجاري - تجاري,576,812.815468
2024,2,المنطقة الشرقية,الخفجي,معرض تجاري - تجاري,3,1246
2024,2,المنطقة الشرقية,الدمام,معرض تجاري - تجاري,848,765.958499
2024,2,المنطقة الشرقية,الذيبية,معرض تجاري - تجاري,2,511.7
2024,2,المنطقة الشرقية,العيون,معرض تجاري - تجاري,2,209.29778
2024,2,المنطقة الشرقية,القطيف,معرض تجاري - تجاري,56,456.498949
2024,2,المنطقة الشرقية,القيصومة,معرض تجاري - تجاري,5,142.284468
2024,2,المنطقة الشرقية,النعيرية,معرض تجاري - تجاري,1,402.0979
2024,2,المنطقة الشرقية,بقيق,معرض تجاري - تجاري,6,281.853308
2024,2,المنطقة الشرقية,حفر الباطن,معرض تجاري - تجاري,107,536.512375
2024,2,المنطقة الشرقية,رأس تنورة,معرض تجاري - تجاري,7,486.560477
2024,2,المنطقة الشرقية,قرية العليا,معرض تجاري - تجاري,1,266.66667
2024,2,المنطقة الشرقية,الاحساء,مكتب - تجاري,164,267.198315
2024,2,المنطقة الشرقية,الجبيل,مكتب - تجاري,147,403.971848
2024,2,المنطقة الشرقية,الخبر,مكتب - تجاري,1155,464.605367
2024,2,المنطقة الشرقية,الخفجي,مكتب - تجاري,5,203.333334
2024,2,المنطقة الشرقية,الدمام,مكتب - تجاري,1177,354.572884
2024,2,المنطقة الشرقية,العيون,مكتب - تجاري,4,216.666665
2024,2,المنطقة الشرقية,القطيف,مكتب - تجاري,68,236.117352
2024,2,المنطقة الشرقية,النعيرية,مكتب - تجاري,3,223.333333
2024,2,المنطقة الشرقية,بقيق,مكتب - تجاري,2,433.333335
2024,2,المنطقة الشرقية,حفر الباطن,مكتب - تجاري,13,470.204176
2024,2,المنطقة الشرقية,رأس تنورة,مكتب - تجاري,12,175.368573
2024,3,المنطقة الشرقية,الاحساء,استديو - سكني,1059,10433.96912
2024,3,المنطقة الشرقية,الجبيل,استديو - سكني,1063,14378.76374
2024,3,المنطقة الشرقية,الخبر,استديو - سكني,1794,14750.03894
2024,3,المنطقة الشرقية,الخفجي,استديو - سكني,143,13230.28099
2024,3,المنطقة الشرقية,الدمام,استديو - سكني,3928,12326.28634
2024,3,المنطقة الشرقية,الذيبية,استديو - سكني,1,7200
2024,3,المنطقة الشرقية,العيون,استديو - سكني,22,12018.18182
2024,3,المنطقة الشرقية,القطيف,استديو - سكني,173,12796.28472
2024,3,المنطقة الشرقية,القيصومة,استديو - سكني,7,14450
2024,3,المنطقة الشرقية,النعيرية,استديو - سكني,77,14301.06383
2024,3,المنطقة الشرقية,بقيق,استديو - سكني,24,12255.55556
2024,3,المنطقة الشرقية,حفر الباطن,استديو - سكني,462,12023.82671
2024,3,المنطقة الشرقية,رأس تنورة,استديو - سكني,88,11770.17241
2024,3,المنطقة الشرقية,قرية العليا,استديو - سكني,1,12000
2024,3,المنطقة الشرقية,قرية العليا - الرفيعه,استديو - سكني,1,6000
2024,3,المنطقة الشرقية,الاحساء,دوبلاكس - سكني,31,21737.93103
2024,3,المنطقة الشرقية,الجبيل,دوبلاكس - سكني,19,33000
2024,3,المنطقة الشرقية,الخبر,دوبلاكس - سكني,149,45326.98529
2024,3,المنطقة الشرقية,الخفجي,دوبلاكس - سكني,3,20400
2024,3,المنطقة الشرقية,الدمام,دوبلاكس - سكني,317,38182.20495
2024,3,المنطقة الشرقية,العيون,دوبلاكس - سكني,2,17000
2024,3,المنطقة الشرقية,القطيف,دوبلاكس - سكني,30,24046.42857
2024,3,المنطقة الشرقية,النعيرية,دوبلاكس - سكني,1,18000
2024,3,المنطقة الشرقية,حفر الباطن,دوبلاكس - سكني,11,18509.09091
2024,3,المنطقة الشرقية,رأس تنورة,دوبلاكس - سكني,2,20500
2024,3,المنطقة الشرقية,الاحساء,دور - سكني,354,16552.34007
2024,3,المنطقة الشرقية,الجبيل,دور - سكني,30,30879.69565
2024,3,المنطقة الشرقية,الخبر,دور - سكني,279,28912.33333
2024,3,المنطقة الشرقية,الخفجي,دور - سكني,96,21502.5
2024,3,المنطقة الشرقية,الدمام,دور - سكني,567,27334.47722
2024,3,المنطقة الشرقية,الذيبية,دور - سكني,8,13200
2024,3,المنطقة الشرقية,الصداوى,دور - سكني,1,12000
2024,3,المنطقة الشرقية,العيون,دور - سكني,18,18133.33333
2024,3,المنطقة الشرقية,القطيف,دور - سكني,100,17720.27778
2024,3,المنطقة الشرقية,القيصومة,دور - سكني,47,13343.58974
2024,3,المنطقة الشرقية,النظيم,دور - سكني,1,16000
2024,3,المنطقة الشرقية,النعيرية,دور - سكني,46,25779.59375
2024,3,المنطقة الشرقية,بقيق,دور - سكني,59,28852.38095
2024,3,المنطقة الشرقية,حفر الباطن,دور - سكني,589,15296.99588
2024,3,المنطقة الشرقية,رأس تنورة,دور - سكني,51,20613.15789
2024,3,المنطقة الشرقية,قرية العليا,دور - سكني,2,8400
2024,3,المنطقة الشرقية,قرية العليا - الرفيعه,دور - سكني,2,10800
2024,3,المنطقة الشرقية,يبرين,دور - سكني,1,7000
2024,3,المنطقة الشرقية,الاحساء,شقة - سكني,15062,12804.13045
2024,3,المنطقة الشرقية,البويبيات,شقة - سكني,2,15000
