السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الثاني ,حائل,حائل,أجا,أرض,سكني,14,7149946,5841.14,1122.689522,1276.54,1016.67
2025,2,الثاني ,حائل,حائل,السمراء,أرض,تجاري,2,2405581.6,2000,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,قرطبة,فيلا,سكني,1,930000,464.96,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,العزيزية,أرض,سكني,1,440000,440,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أخرى,أرض,سكني,129,29450989.85,69921.98,272.0151021,431.82,181.82
2025,2,الثاني ,حائل,حائل,أجا,أرض,سكني,11,7046787,5570.88,1126.808263,1300,1079.66
2025,2,الثاني ,حائل,الغزالة,أخرى,أرض,سكني,37,1778500,23195.89,72.58620233,94.29,45.69
2025,2,الثاني ,حائل,السليمي,أخرى,أرض,سكني,19,766500,9295.09,81.5940986,100.57,60
2025,2,الثاني ,حائل,حائل,الجبل,أرض,سكني,28,16187781,14607.02,787.5537148,1792.11,252.53
2025,2,الثاني ,حائل,حائل,مغيضه,أرض,زراعي,1,58047,386.98,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المصيف,أرض,سكني,2,1775900,1600,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الجبل,أرض,سكني,11,5909760,6873.14,786.494964,1500,287.28
2025,2,الثاني ,حائل,حائل,الخزامى,أرض,سكني,8,4987500,5481.73,778.5009016,1111.11,575.13
2025,2,الثاني ,حائل,الشنان,أخرى,أرض,زراعي,17,2486000,5303981.76,0.900231416,1.25,0.49
2025,2,الثاني ,حائل,الشملي,أخرى,أرض,سكني,9,264000,5556.23,55.20727824,76.22,33.29
2025,2,الثاني ,حائل,الشملي,أخرى,أرض,سكني,7,517000,5010.2,57.23630417,66.67,49.77
2025,2,الثاني ,حائل,الشنان,أخرى,أرض,سكني,53,1913300,59351.6,54.42178362,95.59,16.57
2025,2,الثاني ,حائل,حائل,الشفاء,أرض,سكني,18,12342959.04,12332,806.4615701,1950,500
2025,2,الثاني ,حائل,بقعاء,أخرى,أرض,زراعي,17,3911000,4632664.2,1.034432534,2,0.2
2025,2,الثاني ,حائل,حائل,الجبل,شقة,سكني,2,960000,391.86,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أركان,أرض,سكني,45,13961000,24755.92,314.367407,557.59,238.1
2025,2,الثاني ,حائل,حائل,الجبل,أرض,سكني,29,8987674,11007.65,749.6202069,1502.68,312.76
2025,2,الثاني ,حائل,حائل,المصيف,شقة,سكني,7,3426298,1641.09,2252.272124,2605.35,1887.03
2025,2,الثاني ,حائل,حائل,الخزامى,أرض,سكني,8,3425446,4681.05,810.6442859,1243.38,486.14
2025,2,الثاني ,حائل,حائل,النقرة,أرض,سكني,6,3982879.68,2564.41,1725.126209,2733.33,1150
2025,2,الثاني ,حائل,حائل,أخرى,أرض,تجاري,13,6616302.04,226179.84,338.3299612,700,183.33
