السنة,الربع,المنطقة,المدينة,نوع العقار,مجموع الصفقات,المتوسط
2022,4,تبوك,الوجه,شقة - سكني,443,14110
2022,4,تبوك,أملج,شقة - سكني,486,16895.09639
2022,4,تبوك,بئر بن هرماس,شقة - سكني,59,7975
2022,4,تبوك,تبوك,شقة - سكني,11577,12044.91733
2022,4,تبوك,تيماء,شقة - سكني,599,7715.022421
2022,4,تبوك,حقل,شقة - سكني,241,10192.17877
2022,4,تبوك,ضباء,شقة - سكني,621,17200
2022,4,تبوك,أملج,فيلا - سكني,2,185200
2022,4,تبوك,تبوك,فيلا - سكني,63,33035.12195
2022,4,تبوك,تيماء,فيلا - سكني,3,18000
2022,4,تبوك,ضباء,فيلا - سكني,7,107933.3333
2022,4,تبوك,البدع - البدع,محل - تجاري,3,286.666665
2022,4,تبوك,الوجه,محل - تجاري,19,341.147209
2022,4,تبوك,أملج,محل - تجاري,161,525.685968
2022,4,تبوك,بئر بن هرماس,محل - تجاري,8,223.741495
2022,4,تبوك,تبوك,محل - تجاري,1899,559.536016
2022,4,تبوك,تيماء,محل - تجاري,97,310.413269
2022,4,تبوك,حقل,محل - تجاري,55,392.957
2022,4,تبوك,ضباء,محل - تجاري,151,496.345804
2022,4,تبوك,أملج,معرض تجاري - تجاري,4,435.748672
2022,4,تبوك,تبوك,معرض تجاري - تجاري,109,489.323509
2022,4,تبوك,تيماء,معرض تجاري - تجاري,1,72
2022,4,تبوك,حقل,معرض تجاري - تجاري,2,180
2022,4,تبوك,ضباء,معرض تجاري - تجاري,2,663.793105
2022,4,تبوك,الوجه,مكتب - تجاري,2,224.642855
2022,4,تبوك,تبوك,مكتب - تجاري,82,301.814955
2022,4,تبوك,تيماء,مكتب - تجاري,2,46.689655
2022,4,تبوك,ضباء,مكتب - تجاري,8,408.543055
2023,1,تبوك,الوجه,استديو - سكني,2,12000
2023,1,تبوك,أملج,استديو - سكني,7,12000
2023,1,تبوك,تبوك,استديو - سكني,360,12532.95556
