المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,تاريخ القرارهجري,الرقم المرجعي
منطقة الرياض,الرياض,أوراق تجارية,2025/03/13,1446/09/13,"14,701,764"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/13,1446/09/13,"14,701,268"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/13,1446/09/13,"14,701,276"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/13,1446/09/13,"14,701,278"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/13,1446/09/13,"14,701,281"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/13,1446/09/13,"14,702,506"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/13,1446/09/13,"14,704,040"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/13,1446/09/13,"14,697,241"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/13,1446/09/13,"14,701,240"
منطقة الشرقية,الدمام,اخلاء,2025/03/13,1446/09/13,"14,700,639"
منطقة عسير,ابها,احكام و قرارات,2025/03/13,1446/09/13,"14,701,016"
منطقة حائل,حائل,عقود,2025/03/13,1446/09/13,"14,700,422"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/16,1446/09/16,"14,726,623"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/16,1446/09/16,"14,723,931"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/16,1446/09/16,"14,726,622"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/16,1446/09/16,"14,722,312"
منطقة مكة المكرمه,جده,عقود,2025/03/16,1446/09/16,"14,724,103"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,721,706"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,721,707"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,721,704"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,719,690"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/03/16,1446/09/16,"14,716,057"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,724,010"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,724,009"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,721,705"
منطقة مكة المكرمه,جده,عقود,2025/03/16,1446/09/16,"14,724,104"
منطقة مكة المكرمه,جده,اخلاء,2025/03/16,1446/09/16,"14,724,747"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,721,702"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,724,012"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/16,1446/09/16,"14,724,011"
منطقة القصيم,بريده,أوراق تجارية,2025/03/16,1446/09/16,"14,723,924"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/16,1446/09/16,"14,727,307"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/16,1446/09/16,"14,727,306"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/16,1446/09/16,"14,727,305"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/16,1446/09/16,"14,727,721"
منطقة الشرقية,الدمام,اخلاء,2025/03/16,1446/09/16,"14,723,103"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/16,1446/09/16,"14,727,720"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/16,1446/09/16,"14,727,722"
منطقة الشرقية,الدمام,اخلاء,2025/03/16,1446/09/16,"14,722,896"
منطقة الشرقية,الاحساء,احكام و قرارات,2025/03/16,1446/09/16,"14,725,492"
منطقة تبوك,تبوك,عقود,2025/03/16,1446/09/16,"14,716,025"
منطقة جازان,جيزان,عقود,2025/03/16,1446/09/16,"14,726,228"
منطقة جازان,جيزان,عقود,2025/03/16,1446/09/16,"14,726,048"
منطقة الجوف,سكاكا,عقود,2025/03/16,1446/09/16,"14,728,021"
منطقة الجوف,سكاكا,عقود,2025/03/16,1446/09/16,"14,726,612"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/17,1446/09/17,"14,737,428"
منطقة الرياض,الرياض,أوراق تجارية,2025/03/17,1446/09/17,"14,739,675"
منطقة الرياض,الرياض,أوراق تجارية,2025/03/17,1446/09/17,"14,728,915"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/03/17,1446/09/17,"14,739,785"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/03/17,1446/09/17,"14,739,784"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/03/17,1446/09/17,"14,739,783"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/03/17,1446/09/17,"14,739,782"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/17,1446/09/17,"14,740,088"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/03/17,1446/09/17,"14,740,730"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/17,1446/09/17,"14,729,511"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/17,1446/09/17,"14,734,821"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/17,1446/09/17,"14,734,818"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/17,1446/09/17,"14,734,819"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/17,1446/09/17,"14,734,820"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/17,1446/09/17,"14,740,313"
منطقة الشرقية,حفر الباطن,احكام و قرارات,2025/03/17,1446/09/17,"14,739,574"
منطقة جازان,جيزان,احكام و قرارات,2025/03/17,1446/09/17,"14,736,032"
منطقة جازان,جيزان,احكام و قرارات,2025/03/17,1446/09/17,"14,736,045"
منطقة جازان,جيزان,احكام و قرارات,2025/03/17,1446/09/17,"14,735,075"
منطقة الجوف,سكاكا,عقود,2025/03/17,1446/09/17,"14,729,141"
منطقة الجوف,سكاكا,عقود,2025/03/17,1446/09/17,"14,729,317"
منطقة الرياض,الرياض,أوراق تجارية,2025/03/18,1446/09/18,"14,753,171"
منطقة الرياض,الرياض,عقود,2025/03/18,1446/09/18,"14,750,880"
منطقة الرياض,الرياض,أوراق تجارية,2025/03/18,1446/09/18,"14,753,170"
منطقة الرياض,الرياض,مزاد,2025/03/18,1446/09/18,"14,748,100"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/18,1446/09/18,"14,752,753"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/18,1446/09/18,"14,748,550"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/18,1446/09/18,"14,748,938"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/18,1446/09/18,"14,751,341"
منطقة الشرقية,الدمام,اخلاء,2025/03/18,1446/09/18,"14,748,314"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/18,1446/09/18,"14,751,679"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/18,1446/09/18,"14,751,682"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/18,1446/09/18,"14,751,681"
منطقة الشرقية,الدمام,اخلاء,2025/03/18,1446/09/18,"14,747,357"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/18,1446/09/18,"14,751,680"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/18,1446/09/18,"14,751,683"
منطقة الشرقية,الدمام,اخلاء,2025/03/18,1446/09/18,"14,751,163"
منطقة حائل,حائل,أوراق تجارية,2025/03/18,1446/09/18,"14,747,723"
منطقة جازان,جيزان,عقود,2025/03/18,1446/09/18,"14,749,974"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/19,1446/09/19,"14,762,019"
منطقة الرياض,الرياض,أوراق تجارية,2025/03/19,1446/09/19,"14,761,384"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/19,1446/09/19,"14,762,018"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/19,1446/09/19,"14,755,212"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/03/19,1446/09/19,"14,759,979"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/19,1446/09/19,"14,758,030"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/19,1446/09/19,"14,758,029"
منطقة الشرقية,الدمام,اخلاء,2025/03/19,1446/09/19,"14,758,552"
منطقة الشرقية,الدمام,اخلاء,2025/03/19,1446/09/19,"14,758,078"
منطقة تبوك,تبوك,أوراق تجارية,2025/03/19,1446/09/19,"14,761,552"
منطقة حائل,حائل,محاضر,2025/03/19,1446/09/19,"14,758,848"
منطقة مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/03/20,1446/09/20,"14,762,300"
منطقة مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/03/20,1446/09/20,"14,762,301"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/03/20,1446/09/20,"14,764,841"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/20,1446/09/20,"14,766,603"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/20,1446/09/20,"14,766,604"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/20,1446/09/20,"14,766,605"
منطقة مكة المكرمه,جده,اخلاء,2025/03/20,1446/09/20,"14,765,528"
منطقة القصيم,بريده,احكام و قرارات,2025/03/20,1446/09/20,"14,765,902"
منطقة القصيم,بريده,عقود,2025/03/20,1446/09/20,"14,764,861"
منطقة الشرقية,الدمام,اخلاء,2025/03/20,1446/09/20,"14,766,621"
منطقة الشرقية,الدمام,اخلاء,2025/03/20,1446/09/20,"14,765,329"
منطقة الشرقية,الدمام,اخلاء,2025/03/20,1446/09/20,"14,766,561"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/20,1446/09/20,"14,766,457"
منطقة الشرقية,حفر الباطن,احكام و قرارات,2025/03/20,1446/09/20,"14,765,962"
منطقة الرياض,الرياض,أوراق تجارية,2025/03/23,1446/09/23,"14,789,043"
منطقة الرياض,الرياض,عقود,2025/03/23,1446/09/23,"14,788,182"
منطقة مكة المكرمه,مكة المكرمة,اخلاء,2025/03/23,1446/09/23,"14,789,490"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/23,1446/09/23,"14,786,767"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/23,1446/09/23,"14,784,483"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/03/23,1446/09/23,"14,783,686"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/03/23,1446/09/23,"14,784,203"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/03/23,1446/09/23,"14,789,357"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/03/23,1446/09/23,"14,789,358"
منطقة القصيم,بريده,أوراق تجارية,2025/03/23,1446/09/23,"14,780,418"
منطقة القصيم,بريده,أوراق تجارية,2025/03/23,1446/09/23,"14,780,421"
منطقة القصيم,بريده,أوراق تجارية,2025/03/23,1446/09/23,"14,780,420"
منطقة القصيم,بريده,أوراق تجارية,2025/03/23,1446/09/23,"14,780,419"
منطقة القصيم,بريده,أوراق تجارية,2025/03/23,1446/09/23,"14,787,180"
منطقة القصيم,بريده,عقود,2025/03/23,1446/09/23,"14,780,347"
منطقة الشرقية,الدمام,اخلاء,2025/03/23,1446/09/23,"14,785,540"
منطقة الشرقية,الدمام,اخلاء,2025/03/23,1446/09/23,"14,785,147"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/23,1446/09/23,"14,788,060"
منطقة الشرقية,الدمام,احكام و قرارات,2025/03/23,1446/09/23,"14,788,059"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,786,228"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,786,232"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,786,231"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,786,230"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,788,249"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,788,248"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,788,247"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,786,229"
منطقة الشرقية,الدمام,أوراق تجارية,2025/03/23,1446/09/23,"14,788,250"
منطقة عسير,ابها,عقود,2025/03/23,1446/09/23,"14,790,679"
منطقة تبوك,تبوك,احكام و قرارات,2025/03/23,1446/09/23,"14,788,999"
منطقة جازان,جيزان,عقود,2025/03/23,1446/09/23,"14,791,267"
منطقة الرياض,الرياض,احكام و قرارات,2025/03/24,1446/09/24,"14,801,573"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/24,1446/09/24,"14,797,095"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/24,1446/09/24,"14,797,114"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/03/24,1446/09/24,"14,797,115"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/24,1446/09/24,"14,798,436"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/03/24,1446/09/24,"14,801,680"
منطقة الشرقية,الدمام,اخلاء,2025/03/24,1446/09/24,"14,795,383"
منطقة الشرقية,الدمام,اخلاء,2025/03/24,1446/09/24,"14,800,539"
