السنة,التاريخ,رمز المنطقة الإدارية,المنطقة الإدارية,رمز البند,البند,الرقم القياسي,الأهمية النسبية,نسبة التغير السنوي,نسبة التغير الربعي
2017,2017 / Q1,2,مكة المكرمة,013,فيلا سكني,93.193,0.39854,-0.092455715,-0.009638682
2019,2019 / Q2,5,المنطقة الشرقية,02,تجاري,84.44,31.01851,-0.030573000,-0.004949328
2016,2016 / Q3,8,حائل,014,شقة سكني,80.573,2.57881,-0.077299222,-0.077056128
2018,2018 / Q2,5,المنطقة الشرقية,014,شقة سكني,86.72,2.57881,-0.010271627,0.005449275
2020,2020 / Q1,1,الرياض,013,فيلا سكني,64.687,0.39854,-0.133114447,0.009362273
2023,2023 / Q4,5,المنطقة الشرقية,011,قطعة أرض سكني,82.142,62.15994,0.011551155,0.002024983
2019,2019 / Q1,8,حائل,01,سكني,87.43,65.37373,0.021856007,0.015801092
2017,2017 / Q2,6,عسير,0,الرقم القياسي العام,86.193,100,-0.016701461,-0.001124116
2017,2017 / Q1,7,تبوك,011,قطعة أرض سكني,83.167,62.15994,-0.128201096,-0.003474843
2019,2019 / Q2,4,القصيم,01,سكني,77.57,65.37373,-0.022395302,0.020080744
2020,2020 / Q1,8,حائل,023,معرض/ محل تجاري,89.57,0.07853,0,0
2023,2023 / Q2,8,حائل,0,الرقم القياسي العام,88.598,100,-0.002476975,-0.003497959
2022,2022 / Q2,4,القصيم,0,الرقم القياسي العام,82.083,100,0.026704858,-0.000681771
2022,2022 / Q1,5,المنطقة الشرقية,013,فيلا سكني,100.696,0.39854,0,0
2018,2018 / Q1,4,القصيم,02,تجاري,85.527,31.01851,-0.031042179,-0.004492917
2024,2024 / Q1,1,الرياض,024,مركز تجاري,96.567,0.07028,-0.000734701,0
2020,2020 / Q2,5,المنطقة الشرقية,024,مركز تجاري,102.29,0.07028,0,0
2020,2020 / Q1,11,نجران,0,الرقم القياسي العام,85.48,100,-0.011826179,-0.002951022
2015,2015 / Q3,3,المدينة المنوره,021,قطعة أرض تجاري,102.41,30.86673,0.015136346,-0.009957463
2021,2021 / Q4,7,تبوك,021,قطعة أرض تجاري,97.504,30.86673,0.037066976,0.010655500
2016,2016 / Q1,3,المدينة المنوره,01,سكني,100.227,65.37373,-0.033462877,-0.009810314
2015,2015 / Q4,6,عسير,011,قطعة أرض سكني,88.773,62.15994,-0.126189797,-0.040426751
2015,2015 / Q3,10,جازان,0,الرقم القياسي العام,94.987,100,-0.015648155,-0.043048559
2020,2020 / Q1,9,الحدود الشمالية,021,قطعة أرض تجاري,95.45,30.86673,0.023340088,-0.009310098
2018,2018 / Q4,6,عسير,012,عمارة سكني,100,0.0265,0,0
2023,2023 / Q2,7,تبوك,014,شقة سكني,87.267,2.57881,0.096856500,0.004385056
2022,2022 / Q3,9,الحدود الشمالية,021,قطعة أرض تجاري,94.761,30.86673,0.007516958,0.000411731
2022,2022 / Q3,12,الباحة,02,تجاري,99.885,31.01851,-0.001539400,-0.001539400
2020,2020 / Q1,8,حائل,0,الرقم القياسي العام,90.283,100,0.039085249,-0.010054825
2015,2015 / Q1,4,القصيم,01,سكني,98.123,65.37373,-0.003898200,-0.021607339
2017,2017 / Q4,5,المنطقة الشرقية,03,زراعي,94.373,3.60776,-0.028754618,-0.009446538
2021,2021 / Q2,3,المدينة المنوره,021,قطعة أرض تجاري,96.997,30.86673,0.002687700,-0.000679971
2016,2016 / Q2,13,الجوف,021,قطعة أرض تجاري,86.573,30.86673,-0.091859855,-0.003682690
2015,2015 / Q2,11,نجران,01,سكني,94.857,65.37373,-0.067533693,-0.028204077
2020,2020 / Q2,3,المدينة المنوره,0,الرقم القياسي العام,92.927,100,0.001800345,0.000796959
2018,2018 / Q3,1,الرياض,023,معرض/ محل تجاري,85.5,0.07853,0.014078493,0.002426928
2019,2019 / Q4,11,نجران,014,شقة سكني,96.2,2.57881,-0.037133420,0
2023,2023 / Q4,12,الباحة,01,سكني,75.364,65.37373,0.030266576,-0.000649755
2023,2023 / Q2,3,المدينة المنوره,01,سكني,90.57,65.37373,0.000950444,-0.000419389
2019,2019 / Q2,9,الحدود الشمالية,02,تجاري,93.963,31.01851,0.001812502,0.006642169
2022,2022 / Q1,6,عسير,031,أرض زراعية,91.803,3.60776,7.625604601e-05,0
2020,2020 / Q4,3,المدينة المنوره,024,مركز تجاري,95.154,0.07028,4.203888597e-05,0
2017,2017 / Q2,5,المنطقة الشرقية,01,سكني,88.07,65.37373,-0.070275634,-0.007248092
2022,2022 / Q4,6,عسير,011,قطعة أرض سكني,84.405,62.15994,0.010838323,5.924170616e-05
2020,2020 / Q4,3,المدينة المنوره,023,معرض/ محل تجاري,100,0.07853,0,0
2023,2023 / Q1,8,حائل,014,شقة سكني,78.479,2.57881,0.032699950,0.009311298
2015,2015 / Q4,9,الحدود الشمالية,021,قطعة أرض تجاري,95.283,30.86673,0.010102830,-0.013224938
2024,2024 / Q1,12,الباحة,03,زراعي,98.028,3.60776,-0.039553226,0
2018,2018 / Q4,11,نجران,02,تجاري,86.07,31.01851,-0.029212723,0.001897401
2015,2015 / Q1,2,مكة المكرمة,013,فيلا سكني,102.033,0.39854,0.013942164,0.015021438
2015,2015 / Q1,2,مكة المكرمة,02,تجاري,99.273,31.01851,-0.001177181,-0.028706449
2022,2022 / Q1,1,الرياض,01,سكني,93.293,65.37373,0.026653168,0.015124642
2023,2023 / Q2,6,عسير,0,الرقم القياسي العام,86.762,100,0.003771577,0
2018,2018 / Q4,5,المنطقة الشرقية,0,الرقم القياسي العام,82.677,100,-0.050420940,-0.018705565
2020,2020 / Q1,7,تبوك,03,زراعي,100.56,3.60776,0.001863051,0
2017,2017 / Q2,13,الجوف,01,سكني,82.62,65.37373,-0.016428571,0.005929407
2018,2018 / Q2,99,المملكة,012,عمارة سكني,93.807,0.0265,-0.004594652,0.002532863
2022,2022 / Q3,10,جازان,011,قطعة أرض سكني,109.584,62.15994,0.076347350,0.038327064
2023,2023 / Q3,13,الجوف,014,شقة سكني,76.909,2.57881,0,0
2022,2022 / Q1,13,الجوف,031,أرض زراعية,110.487,3.60776,0,0
2019,2019 / Q1,13,الجوف,031,أرض زراعية,110.53,3.60776,0.000633714,0
2022,2022 / Q3,12,الباحة,031,أرض زراعية,106.832,3.60776,0,0
2018,2018 / Q1,11,نجران,0,الرقم القياسي العام,87.69,100,-0.027611444,-0.008334558
2022,2022 / Q1,99,المملكة,015,بيت سكني,92.341,0.20994,-0.012131586,-0.001049352
2021,2021 / Q1,4,القصيم,03,زراعي,82.586,3.60776,-0.001016088,0
2021,2021 / Q4,11,نجران,031,أرض زراعية,99.498,3.60776,0.000201049,0
2015,2015 / Q3,3,المدينة المنوره,03,زراعي,93.703,3.60776,-0.079601599,-0.000362717
2016,2016 / Q3,2,مكة المكرمة,03,زراعي,96.97,3.60776,-0.025427136,-0.007268632
2015,2015 / Q4,1,الرياض,0,الرقم القياسي العام,95.68,100,-0.061288962,-0.013984356
2020,2020 / Q3,4,القصيم,023,معرض/ محل تجاري,101.929,0.07853,0.013613763,0.015229084
2019,2019 / Q2,1,الرياض,013,فيلا سكني,73.037,0.39854,0.075861358,-0.021214152
2023,2023 / Q3,2,مكة المكرمة,024,مركز تجاري,105.934,0.07028,-0.001413974,0
2020,2020 / Q2,2,مكة المكرمة,02,تجاري,74.81,31.01851,-0.034747042,-0.012278849
2016,2016 / Q4,11,نجران,014,شقة سكني,102.743,2.57881,-0.008750603,-0.003269305
2020,2020 / Q4,9,الحدود الشمالية,02,تجاري,94.399,31.01851,-0.020554057,-0.001649833
2021,2021 / Q2,11,نجران,031,أرض زراعية,99.644,3.60776,0.003868628,-0.002003125
2020,2020 / Q1,12,الباحة,02,تجاري,100.18,31.01851,0.028647705,0.018917819
2022,2022 / Q2,4,القصيم,023,معرض/ محل تجاري,89.068,0.07853,-0.120567936,-0.106926563
2018,2018 / Q3,11,نجران,021,قطعة أرض تجاري,85.907,30.86673,-0.037165305,0.008179791
2022,2022 / Q1,6,عسير,0,الرقم القياسي العام,86.034,100,0.009385926,0.003581135
2022,2022 / Q1,10,جازان,015,بيت سكني,100,0.20994,0,0
2023,2023 / Q2,12,الباحة,01,سكني,75.429,65.37373,0.028287483,0.031408959
2023,2023 / Q1,2,مكة المكرمة,023,معرض/ محل تجاري,93.838,0.07853,0,0
2019,2019 / Q3,12,الباحة,0,الرقم القياسي العام,78.967,100,-0.002349879,0.000849176
2022,2022 / Q1,13,الجوف,03,زراعي,110.487,3.60776,0,0
2019,2019 / Q1,99,المملكة,031,أرض زراعية,93.203,3.60776,-0.004347826,-0.001788583
2022,2022 / Q4,9,الحدود الشمالية,0,الرقم القياسي العام,84.181,100,-0.022435637,-0.014608622
2020,2020 / Q4,99,المملكة,011,قطعة أرض سكني,83.636,62.15994,0.005276633,0.001760711
2018,2018 / Q4,3,المدينة المنوره,011,قطعة أرض سكني,91.88,62.15994,-0.020813573,-0.008096729
2019,2019 / Q3,7,تبوك,014,شقة سكني,78.183,2.57881,-0.020385917,-0.033907101
2017,2017 / Q3,4,القصيم,01,سكني,80.587,65.37373,-0.090029359,8.687019111e-05
2017,2017 / Q3,13,الجوف,0,الرقم القياسي العام,86.7,100,0.001767826,-0.000265212
2019,2019 / Q1,8,حائل,031,أرض زراعية,97.5,3.60776,-0.001300870,-0.000440831
2020,2020 / Q2,8,حائل,02,تجاري,77.587,31.01851,-0.018047663,0.017761337
2021,2021 / Q3,10,جازان,01,سكني,101.334,65.37373,0.030759841,-0.033727150
2020,2020 / Q1,9,الحدود الشمالية,01,سكني,87.88,65.37373,-0.004271616,-0.002915915
2017,2017 / Q2,11,نجران,021,قطعة أرض تجاري,88.04,30.86673,-0.038833150,0.004025682
2019,2019 / Q3,4,القصيم,0,الرقم القياسي العام,79.03,100,0.013426003,0.001990542
2023,2023 / Q2,7,تبوك,0,الرقم القياسي العام,87.618,100,0.044949850,0.025683649
2023,2023 / Q4,2,مكة المكرمة,031,أرض زراعية,94.791,3.60776,0,0
2018,2018 / Q2,8,حائل,015,بيت سكني,94.68,0.20994,-0.010244616,-0.002601999
2019,2019 / Q2,99,المملكة,015,بيت سكني,95.3,0.20994,0.000598469,-0.003138075
2022,2022 / Q2,7,تبوك,03,زراعي,100.048,3.60776,-0.003773886,0
2017,2017 / Q1,3,المدينة المنوره,023,معرض/ محل تجاري,100,0.07853,0,0
2015,2015 / Q1,2,مكة المكرمة,031,أرض زراعية,103.26,3.60776,0.075479362,-0.000261408
2023,2023 / Q4,11,نجران,03,زراعي,99.335,3.60776,-0.002350129,-0.000784606
2020,2020 / Q3,5,المنطقة الشرقية,031,أرض زراعية,89.839,3.60776,0.011780208,0.014362008
2023,2023 / Q2,99,المملكة,015,بيت سكني,92.127,0.20994,-0.000900119,-0.002738688
2016,2016 / Q3,8,حائل,0,الرقم القياسي العام,89.36,100,-0.072162808,-0.031747752
2021,2021 / Q2,2,مكة المكرمة,024,مركز تجاري,105.81,0.07028,0,0
2021,2021 / Q2,7,تبوك,02,تجاري,97.12,31.01851,0.031907094,0.006331016
2019,2019 / Q2,99,المملكة,0,الرقم القياسي العام,80.427,100,-0.037989067,0.003957059
2018,2018 / Q2,4,القصيم,015,بيت سكني,93.8,0.20994,0.013068366,0.013068366
2017,2017 / Q3,5,المنطقة الشرقية,01,سكني,87.373,65.37373,-0.053205899,-0.007914159
2021,2021 / Q2,4,القصيم,021,قطعة أرض تجاري,78.428,30.86673,-0.013819206,0.005371175
2019,2019 / Q4,9,الحدود الشمالية,01,سكني,88.137,65.37373,0.036381595,-0.020808799
2021,2021 / Q3,1,الرياض,03,زراعي,124.031,3.60776,-0.040089466,0
2019,2019 / Q3,99,المملكة,024,مركز تجاري,102.43,0.07028,0.021847566,0
2023,2023 / Q1,99,المملكة,022,عمارة تجاري,102.156,0.00298,0,0
2023,2023 / Q4,7,تبوك,011,قطعة أرض سكني,80.233,62.15994,0.058887965,-0.007447269
2016,2016 / Q3,10,جازان,014,شقة سكني,89.27,2.57881,-0.114059724,-0.040448013
2021,2021 / Q2,4,القصيم,023,معرض/ محل تجاري,101.279,0.07853,0.008754980,-0.006406232
2015,2015 / Q4,9,الحدود الشمالية,012,عمارة سكني,100.95,0.0265,-0.006886375,-0.007306304
2021,2021 / Q1,5,المنطقة الشرقية,011,قطعة أرض سكني,80.176,62.15994,-0.001332785,0.007970632
2015,2015 / Q3,7,تبوك,011,قطعة أرض سكني,92.867,62.15994,-0.097826826,-0.048981055
2020,2020 / Q3,7,تبوك,023,معرض/ محل تجاري,100,0.07853,0,0
2019,2019 / Q1,5,المنطقة الشرقية,01,سكني,80.35,65.37373,-0.061846883,-0.004374063
2022,2022 / Q3,3,المدينة المنوره,013,فيلا سكني,84.042,0.39854,-0.039201564,-0.021037182
2019,2019 / Q3,10,جازان,031,أرض زراعية,83.39,3.60776,0,0
2019,2019 / Q4,12,الباحة,021,قطعة أرض تجاري,98.32,30.86673,0.009549235,0.009549235
2022,2022 / Q4,99,المملكة,031,أرض زراعية,92.453,3.60776,-0.007557135,-0.001856950
2020,2020 / Q2,4,القصيم,01,سكني,81.53,65.37373,0.051050664,0.012417733
2015,2015 / Q2,1,الرياض,024,مركز تجاري,98.21,0.07028,-0.013163183,0
2022,2022 / Q4,3,المدينة المنوره,01,سكني,90.552,65.37373,-0.001565704,0.001781151
2024,2024 / Q1,13,الجوف,031,أرض زراعية,110.443,3.60776,0,0
2019,2019 / Q2,13,الجوف,031,أرض زراعية,110.53,3.60776,0.000633714,0
2015,2015 / Q2,1,الرياض,031,أرض زراعية,120.47,3.60776,0.217889746,0
2018,2018 / Q3,99,المملكة,0,الرقم القياسي العام,82.31,100,-0.030769050,-0.015465952
2016,2016 / Q2,5,المنطقة الشرقية,031,أرض زراعية,101.087,3.60776,-0.003970835,-0.007462174
2021,2021 / Q4,8,حائل,0,الرقم القياسي العام,88.382,100,-0.040046052,-0.010146940
2018,2018 / Q4,3,المدينة المنوره,01,سكني,91.893,65.37373,-0.020570649,-0.007742144
2019,2019 / Q4,99,المملكة,01,سكني,83.32,65.37373,0.007862586,0.017338217
2020,2020 / Q4,4,القصيم,015,بيت سكني,87.224,0.20994,0.001423651,0.001366167
2023,2023 / Q3,2,مكة المكرمة,021,قطعة أرض تجاري,73.354,30.86673,0.007706785,-0.003531937
2018,2018 / Q3,3,المدينة المنوره,023,معرض/ محل تجاري,100,0.07853,0,0
2022,2022 / Q3,10,جازان,014,شقة سكني,70.417,2.57881,0.040117576,-0.023423848
2022,2022 / Q4,7,تبوك,031,أرض زراعية,99.012,3.60776,-0.010355030,-0.005124495
2019,2019 / Q1,4,القصيم,023,معرض/ محل تجاري,102.81,0.07853,0.010189343,-0.035824815
2023,2023 / Q1,9,الحدود الشمالية,012,عمارة سكني,104.544,0.0265,0.005124458,0
2019,2019 / Q3,9,الحدود الشمالية,0,الرقم القياسي العام,90.713,100,0.062175802,-0.009110075
2016,2016 / Q3,6,عسير,0,الرقم القياسي العام,87.353,100,-0.063107994,-0.003468063
2021,2021 / Q3,11,نجران,011,قطعة أرض سكني,80.913,62.15994,-0.020554163,-0.008334048
2017,2017 / Q1,8,حائل,03,زراعي,98.37,3.60776,-0.012478291,-0.003716945
2021,2021 / Q3,2,مكة المكرمة,015,بيت سكني,99.598,0.20994,-0.001824013,-0.001743976
2021,2021 / Q4,13,الجوف,02,تجاري,83.365,31.01851,-0.005214673,0.000359993
2023,2023 / Q2,99,المملكة,012,عمارة سكني,90.25,0.0265,-0.009156383,0
2016,2016 / Q2,3,المدينة المنوره,015,بيت سكني,98.443,0.20994,0.002883048,-0.007831082
2020,2020 / Q4,13,الجوف,0,الرقم القياسي العام,82.734,100,-0.003840921,0.005896728
2018,2018 / Q3,1,الرياض,02,تجاري,66.84,31.01851,-0.037345355,-0.008058412
2021,2021 / Q3,99,المملكة,011,قطعة أرض سكني,84.575,62.15994,0.013007702,-0.001923576
2019,2019 / Q4,99,المملكة,031,أرض زراعية,93.33,3.60776,-0.000428403,0.002039940
2023,2023 / Q1,8,حائل,011,قطعة أرض سكني,91.096,62.15994,-0.008424948,-0.001085586
2018,2018 / Q4,5,المنطقة الشرقية,031,أرض زراعية,91.947,3.60776,-0.025706505,-0.009330589
2021,2021 / Q1,9,الحدود الشمالية,011,قطعة أرض سكني,85.73,62.15994,-0.021983413,0.000163330
2022,2022 / Q3,99,المملكة,011,قطعة أرض سكني,86.784,62.15994,0.026118829,0.003770617
2015,2015 / Q1,99,المملكة,013,فيلا سكني,101.43,0.39854,0.001906418,0.008621461
2022,2022 / Q2,11,نجران,01,سكني,80.733,65.37373,-0.010806837,-0.007108509
2018,2018 / Q4,7,تبوك,021,قطعة أرض تجاري,87.327,30.86673,-0.005726973,-0.008920364
2022,2022 / Q4,6,عسير,021,قطعة أرض تجاري,90.565,30.86673,-0.004222146,0.000143564
2022,2022 / Q4,10,جازان,0,الرقم القياسي العام,91.898,100,0.039675985,-0.032387811
2017,2017 / Q2,99,المملكة,03,زراعي,93.823,3.60776,-0.010201498,-0.001882979
2015,2015 / Q1,5,المنطقة الشرقية,0,الرقم القياسي العام,96.417,100,-0.020182312,-0.040244874
2020,2020 / Q4,9,الحدود الشمالية,011,قطعة أرض سكني,85.716,62.15994,-0.025068244,-0.019884512
2017,2017 / Q4,99,المملكة,024,مركز تجاري,101.353,0.07028,-0.005465607,-0.005465607
2023,2023 / Q2,5,المنطقة الشرقية,011,قطعة أرض سكني,81.778,62.15994,0.004989431,0.003669657
2024,2024 / Q1,4,القصيم,03,زراعي,80.969,3.60776,-0.006100705,0.000333572
2015,2015 / Q1,11,نجران,021,قطعة أرض تجاري,97.383,30.86673,-0.026948441,-0.029344045
2023,2023 / Q1,7,تبوك,011,قطعة أرض سكني,77.852,62.15994,0.008301926,0.027464333
2019,2019 / Q2,5,المنطقة الشرقية,01,سكني,81.247,65.37373,-0.043027091,0.011163659
2020,2020 / Q2,3,المدينة المنوره,011,قطعة أرض سكني,91.597,62.15994,0.002736817,0.001749839
2019,2019 / Q3,3,المدينة المنوره,015,بيت سكني,93.637,0.20994,0.005044705,-0.001524845
2015,2015 / Q2,3,المدينة المنوره,012,عمارة سكني,100,0.0265,0,0
2022,2022 / Q2,6,عسير,01,سكني,85.333,65.37373,0.013805230,0.006285377
2019,2019 / Q4,10,جازان,03,زراعي,83.39,3.60776,0,0
2019,2019 / Q2,9,الحدود الشمالية,01,سكني,91.203,65.37373,0.102244299,0.033379789
2017,2017 / Q3,6,عسير,013,فيلا سكني,102.62,0.39854,-0.042393363,-0.000486997
2022,2022 / Q4,7,تبوك,014,شقة سكني,84.172,2.57881,0.066643012,0.034092166
2023,2023 / Q3,5,المنطقة الشرقية,03,زراعي,83.057,3.60776,-0.036696396,-0.001874707
2016,2016 / Q4,8,حائل,011,قطعة أرض سكني,86.673,62.15994,-0.106003094,-0.028732476
2018,2018 / Q2,8,حائل,011,قطعة أرض سكني,85.893,62.15994,0.020434106,0.002333913
2017,2017 / Q4,4,القصيم,0,الرقم القياسي العام,81.547,100,-0.050454122,-0.006215192
2021,2021 / Q2,8,حائل,015,بيت سكني,90.079,0.20994,0.002995212,0.011146533
2021,2021 / Q1,99,المملكة,0,الرقم القياسي العام,81.315,100,0.003022080,0.008870968
2022,2022 / Q1,4,القصيم,031,أرض زراعية,81.466,3.60776,-0.013561621,-0.007988115
2016,2016 / Q1,11,نجران,031,أرض زراعية,99.947,3.60776,-0.010719588,-0.005274839
