id,field_id,value,count,percentage
5799,1460,"مرفق",19,0.04
5800,1460,"مركز تجاري",11,0.02
5801,1460,"إستراحة",9,0.02
5802,1465,"منطقة الرياض",12812,33.01
5803,1465,"منطقة مكة المكرمه",7779,20.04
5804,1465,"منطقة الشرقية",5719,14.74
5805,1465,"منطقة القصيم",3205,8.26
5806,1465,"منطقة حائل",1941,5.0
5807,1465,"منطقة عسير",1898,4.89
5808,1465,"منطقة المدينة المنوره",1707,4.4
5809,1465,"منطقة جازان",918,2.37
5810,1465,"منطقة تبوك",787,2.03
5811,1465,"منطقة نجران",693,1.79
5812,1465,"منطقة الحدود الشمالية",623,1.61
5813,1465,"منطقة الجوف",560,1.44
5814,1465,"منطقة الباحة",169,0.44
5815,1471,"سكني",32703,84.26
5816,1471,"تجاري",5119,13.19
5817,1471,"زراعي",989,2.55
5818,1472,"قطعة أرض",31021,79.93
5819,1472,"شقة",6418,16.54
5820,1472,"أرض زراعية",918,2.37
5821,1472,"بيت",285,0.73
5822,1472,"فيلا",65,0.17
5823,1472,"معرض/محل",53,0.14
5824,1472,"مرفق",22,0.06
5825,1472,"عمارة",14,0.04
5826,1472,"إستراحة",8,0.02
5827,1472,"مركز تجاري",6,0.02
5828,1472,"قصر",1,0.0
5829,1476,"منطقة الرياض",17723,36.51
5830,1476,"منطقة مكة المكرمه",9557,19.69
5831,1476,"منطقة الشرقية",6365,13.11
5832,1476,"منطقة القصيم",4081,8.41
5833,1476,"منطقة عسير",2622,5.4
5834,1476,"منطقة حائل",1927,3.97
5835,1476,"منطقة المدينة المنوره",1842,3.79
5836,1476,"منطقة جازان",1043,2.15
5837,1476,"منطقة تبوك",810,1.67
5838,1476,"منطقة نجران",794,1.64
5839,1476,"منطقة الجوف",780,1.61
5840,1476,"منطقة الحدود الشمالية",657,1.35
5841,1476,"منطقة الباحة",344,0.71
5842,1482,"سكني",41462,85.41
5843,1482,"تجاري",5771,11.89
5844,1482,"زراعي",1311,2.7
5845,1482,"أخرى",1,0.0
5846,1483,"قطعة أرض",39029,80.4
5847,1483,"شقة",7747,15.96
5848,1483,"أرض زراعية",1243,2.56
5849,1483,"بيت",317,0.65
5850,1483,"معرض/محل",96,0.2
5851,1483,"فيلا",74,0.15
5852,1483,"مرفق",17,0.04
5853,1483,"عمارة",10,0.02
5854,1483,"مركز تجاري",7,0.01
5855,1483,"إستراحة",5,0.01
5856,1487,"منطقة الرياض",21335,40.76
5857,1487,"منطقة مكة المكرمه",9475,18.1
5858,1487,"منطقة الشرقية",7181,13.72
5859,1487,"منطقة القصيم",3902,7.45
5860,1487,"منطقة عسير",2109,4.03
5861,1487,"منطقة المدينة المنوره",1923,3.67
5862,1487,"منطقة حائل",1896,3.62
5863,1487,"منطقة جازان",964,1.84
5864,1487,"منطقة تبوك",913,1.74
5865,1487,"منطقة نجران",888,1.7
5866,1487,"منطقة الحدود الشمالية",755,1.44
5867,1487,"منطقة الجوف",710,1.36
5868,1487,"منطقة الباحة",290,0.55
5869,1493,"سكني",44549,85.11
5870,1493,"تجاري",6407,12.24
5871,1493,"زراعي",1385,2.65
5872,1497,"منطقة الرياض",24431,41.34
5873,1497,"منطقة مكة المكرمه",10913,18.47
5874,1497,"منطقة الشرقية",9131,15.45
5875,1497,"منطقة القصيم",3760,6.36
5876,1497,"منطقة حائل",2346,3.97
5877,1497,"منطقة المدينة المنوره",2323,3.93
5878,1497,"منطقة عسير",2077,3.51
5879,1497,"منطقة تبوك",954,1.61
5880,1497,"منطقة جازان",905,1.53
5881,1497,"منطقة نجران",738,1.25
5882,1497,"منطقة الحدود الشمالية",645,1.09
5883,1497,"منطقة الجوف",642,1.09
5884,1497,"منطقة الباحة",234,0.4
5885,1503,"سكني",50412,85.3
5886,1503,"تجاري",7116,12.04
5887,1503,"زراعي",1571,2.66
5888,1507,"منطقة الرياض",18630,38.59
5889,1507,"منطقة مكة المكرمه",9364,19.4
5890,1507,"منطقة الشرقية",7524,15.59
5891,1507,"منطقة القصيم",3058,6.34
5892,1507,"منطقة المدينة المنوره",2205,4.57
5893,1507,"منطقة عسير",1981,4.1
5894,1507,"منطقة حائل",1943,4.03
5895,1507,"منطقة جازان",985,2.04
5896,1507,"منطقة تبوك",741,1.54
5897,1507,"منطقة الجوف",580,1.2
5898,1507,"منطقة الحدود الشمالية",535,1.11
5899,1507,"منطقة نجران",505,1.05
5900,1507,"منطقة الباحة",220,0.46
5901,1513,"سكني",42034,87.08
5902,1513,"تجاري",4605,9.54
5903,1513,"زراعي",1632,3.38
5904,1517,"منطقة الرياض",28074,40.68
5905,1517,"منطقة مكة المكرمه",14458,20.95
5906,1517,"منطقة الشرقية",8844,12.81
5907,1517,"منطقة القصيم",4689,6.79
5908,1517,"منطقة المدينة المنوره",2863,4.15
5909,1517,"منطقة عسير",2679,3.88
5910,1517,"منطقة حائل",2223,3.22
5911,1517,"منطقة الجوف",1210,1.75
5912,1517,"منطقة تبوك",1157,1.68
5913,1517,"منطقة جازان",1142,1.65
5914,1517,"منطقة نجران",719,1.04
5915,1517,"منطقة الحدود الشمالية",658,0.95
5916,1517,"منطقة الباحة",304,0.44
5917,1523,"سكني",61284,88.79
5918,1523,"تجاري",4657,6.75
5919,1523,"زراعي",3079,4.46
5920,1527,"منطقة الرياض",27771,38.07
5921,1527,"منطقة مكة المكرمه",13906,19.07
5922,1527,"منطقة الشرقية",10485,14.38
5923,1527,"منطقة القصيم",5816,7.97
5924,1527,"منطقة المدينة المنوره",3749,5.14
5925,1527,"منطقة حائل",2719,3.73
5926,1527,"منطقة عسير",2639,3.62
5927,1527,"منطقة تبوك",1440,1.97
5928,1527,"منطقة جازان",1416,1.94
5929,1527,"منطقة الجوف",1008,1.38
5930,1527,"منطقة نجران",893,1.22
5931,1527,"منطقة الحدود الشمالية",755,1.04
5932,1527,"منطقة الباحة",341,0.47
5933,1533,"سكني",65772,90.18
5934,1533,"تجاري",4986,6.84
5935,1533,"زراعي",2180,2.99
5936,1537,"منطقة الرياض",23365,35.55
5937,1537,"منطقة مكة المكرمه",13089,19.91
5938,1537,"منطقة الشرقية",9338,14.21
5939,1537,"منطقة القصيم",5587,8.5
5940,1537,"منطقة المدينة المنوره",3414,5.19
5941,1537,"منطقة حائل",2819,4.29
5942,1537,"منطقة عسير",2443,3.72
5943,1537,"منطقة جازان",1457,2.22
5944,1537,"منطقة تبوك",1239,1.89
5945,1537,"منطقة الجوف",1109,1.69
5946,1537,"منطقة نجران",809,1.23
5947,1537,"منطقة الحدود الشمالية",807,1.23
5948,1537,"منطقة الباحة",252,0.38
5949,1543,"سكني",59287,90.2
5950,1543,"تجاري",4148,6.31
5951,1543,"زراعي",2293,3.49
5952,1547,"منطقة مكة المكرمه",10986,25.84
5953,1547,"منطقة الرياض",10004,23.53
5954,1547,"منطقة الشرقية",7329,17.24
5955,1547,"منطقة القصيم",2909,6.84
5956,1547,"منطقة المدينة المنوره",2660,6.26
5957,1547,"منطقة حائل",2376,5.59
5958,1547,"منطقة عسير",2021,4.75
5959,1547,"منطقة جازان",1085,2.55
5960,1547,"منطقة تبوك",803,1.89
5961,1547,"منطقة الجوف",745,1.75
5962,1547,"منطقة نجران",695,1.63
5963,1547,"منطقة الحدود الشمالية",647,1.52
5964,1547,"منطقة الباحة",258,0.61
5965,1553,"سكني",38470,90.48
5966,1553,"تجاري",2768,6.51
5967,1553,"زراعي",1280,3.01
5968,1557,"منطقة مكة المكرمه",13202,27.04
5969,1557,"منطقة الرياض",11117,22.77
5970,1557,"منطقة الشرقية",7332,15.02
5971,1557,"منطقة المدينة المنوره",3647,7.47
5972,1557,"منطقة القصيم",3021,6.19
5973,1557,"منطقة حائل",2743,5.62
5974,1557,"منطقة عسير",2478,5.08
5975,1557,"منطقة تبوك",1373,2.81
5976,1557,"منطقة جازان",1247,2.55
5977,1557,"منطقة الجوف",780,1.6
5978,1557,"منطقة الحدود الشمالية",778,1.59
5979,1557,"منطقة نجران",740,1.52
5980,1557,"منطقة الباحة",362,0.74
5981,1563,"سكني",44232,90.6
5982,1563,"تجاري",3155,6.46
5983,1563,"زراعي",1433,2.94
5984,1567,"منطقة مكة المكرمه",13673,30.73
5985,1567,"منطقة الرياض",8284,18.62
5986,1567,"منطقة الشرقية",7157,16.09
5987,1567,"منطقة القصيم",2815,6.33
5988,1567,"منطقة المدينة المنوره",2615,5.88
5989,1567,"منطقة حائل",2575,5.79
5990,1567,"منطقة عسير",2375,5.34
5991,1567,"منطقة تبوك",1264,2.84
5992,1567,"منطقة جازان",1228,2.76
5993,1567,"منطقة الجوف",828,1.86
5994,1567,"منطقة نجران",731,1.64
5995,1567,"منطقة الحدود الشمالية",692,1.56
5996,1567,"منطقة الباحة",253,0.57
5997,1573,"سكني",40387,90.78
5998,1573,"تجاري",2677,6.02
5999,1573,"زراعي",1425,3.2
6000,1573,"سكني تجاري",1,0.0
6001,1577,"الرياض",292680,100.0
6002,1578,"الرياض",292680,100.0
6003,1579,"القطاع العام",292680,100.0
6004,1580,"خدمة إلكترونية",292536,99.95
6005,1580,"خدمة إلكترونية جزئيا",144,0.05
6006,1583,"الرياض",240655,100.0
6007,1584,"الرياض",240655,100.0
6008,1585,"القطاع العام",240655,100.0
6009,1586,"خدمة إلكترونية",240327,99.86
6010,1586,"خدمة إلكترونية جزئيا",328,0.14
6011,1589,"الرياض",203473,100.0
6012,1590,"الرياض",203473,100.0
6013,1591,"القطاع العام",203473,100.0
6014,1592,"خدمة إلكترونية",203352,99.94
6015,1592,"خدمة إلكترونية جزئيا",121,0.06
6016,1595,"الرياض",174046,100.0
6017,1596,"الرياض",174046,100.0
6018,1597,"القطاع العام",174046,100.0
6019,1598,"خدمة إلكترونية",173947,99.94
6020,1598,"خدمة إلكترونية جزئيا",99,0.06
6021,1601,"الرياض",203473,100.0
6022,1602,"الرياض",203473,100.0
6023,1603,"القطاع العام",203473,100.0
6024,1604,"خدمة إلكترونية",203352,99.94
6025,1604,"خدمة إلكترونية جزئيا",121,0.06
6026,1607,"الرياض",182082,100.0
6027,1608,"الرياض",182082,100.0
6028,1609,"القطاع العام",182082,100.0
6029,1610,"خدمة إلكترونية",181986,99.95
6030,1610,"خدمة إلكترونية جزئيا",96,0.05
6031,1613,"الرياض",197764,100.0
6032,1614,"الرياض",197764,100.0
6033,1615,"القطاع العام",197764,100.0
6034,1616,"خدمة إلكترونية",197710,99.97
6035,1616,"خدمة إلكترونية جزئيا",54,0.03
6036,1619,"الرياض",554,84.84
6037,1619,"حائل",85,13.02
6038,1619,"الخدمات الرقمية",5,0.77
6039,1619,"الحدود الشمالية",4,0.61
6040,1619,"تبوك",2,0.31
6041,1619,"مكة المكرمه",2,0.31
6042,1619,"القصيم",1,0.15
6043,1620,"الرياض",554,84.84
6044,1620,"حائل",85,13.02
6045,1620,"كتابة عدل مدمجة - افتراضية",5,0.77
6046,1620,"رفحاء",4,0.61
6047,1620,"جده",2,0.31
6048,1620,"عنيزه",1,0.15
6049,1620,"حقل",1,0.15
6050,1620,"تبوك",1,0.15
6051,1621,"القطاع العام",653,100.0
6052,1622,"خدمة إلكترونية جزئيا",653,100.0
6053,1625,"الرياض",773,95.08
6054,1625,"حائل",16,1.97
6055,1625,"الخدمات الرقمية",10,1.23
6056,1625,"مكة المكرمه",7,0.86
6057,1625,"الشرقية",6,0.74
6058,1625,"القصيم",1,0.12
6059,1626,"الرياض",773,95.08
6060,1626,"حائل",16,1.97
6061,1626,"كتابة عدل مدمجة - افتراضية",10,1.23
6062,1626,"جده",7,0.86
6063,1626,"الخفجي",6,0.74
6064,1626,"المذنب",1,0.12
6065,1627,"القطاع العام",813,100.0
6066,1628,"خدمة إلكترونية جزئيا",813,100.0
6067,1631,"الرياض",801,97.09
6068,1631,"الخدمات الرقمية",15,1.82
6069,1631,"حائل",6,0.73
6070,1631,"مكة المكرمه",3,0.36
6071,1632,"الرياض",800,96.97
6072,1632,"كتابة عدل مدمجة - افتراضية",15,1.82
6073,1632,"حائل",6,0.73
6074,1632,"جده",2,0.24
6075,1632,"المزاحميه",1,0.12
6076,1632,"مكة المكرمة",1,0.12
6077,1633,"القطاع العام",825,100.0
6078,1634,"خدمة إلكترونية جزئيا",825,100.0
6079,1637,"الرياض",1345,88.08
6080,1637,"الخدمات الرقمية",168,11.0
6081,1637,"مكة المكرمه",6,0.39
6082,1637,"القصيم",6,0.39
6083,1637,"حائل",2,0.13
6084,1638,"الرياض",1345,88.08
6085,1638,"كتابة عدل مدمجة - افتراضية",168,11.0
6086,1638,"جده",6,0.39
6087,1638,"بريده",6,0.39
6088,1638,"حائل",2,0.13
6089,1639,"القطاع العام",1527,100.0
6090,1640,"خدمة إلكترونية جزئيا",1527,100.0
6091,1643,"الرياض",1,50.0
6092,1643,"الخدمات الرقمية",1,50.0
6093,1644,"المزاحميه",1,50.0
6094,1644,"كتابة عدل مدمجة - افتراضية",1,50.0
6095,1645,"القطاع العام",2,100.0
6096,1646,"خدمة إلكترونية جزئيا",2,100.0
6097,1649,"الخدمات الرقمية",4,100.0
6098,1650,"كتابة عدل مدمجة - افتراضية",4,100.0
6099,1651,"القطاع العام",4,100.0
6100,1652,"خدمة إلكترونية جزئيا",4,100.0
6101,1655,"الخدمات الرقمية",121453,55.31
6102,1655,"الرياض",41101,18.72
6103,1655,"مكة المكرمه",27806,12.66
6104,1655,"الشرقية",13669,6.22
6105,1655,"المدينة المنوره",3950,1.8
6106,1655,"القصيم",3218,1.47
6107,1655,"عسير",3146,1.43
6108,1655,"حائل",2318,1.06
6109,1655,"تبوك",1326,0.6
6110,1655,"جازان",585,0.27
6111,1655,"الجوف",375,0.17
6112,1655,"الحدود الشمالية",275,0.13
6113,1655,"نجران",257,0.12
6114,1655,"الباحة",112,0.05
6115,1657,"القطاع العام",130880,59.6
6116,1657,"القطاع الخاص",88711,40.4
6117,1658,"خدمة إلكترونية",110899,50.5
6118,1658,"خدمة إلكترونية جزئيا",108692,49.5
6119,1661,"الرياض",773,95.08
6120,1661,"حائل",16,1.97
6121,1661,"الخدمات الرقمية",10,1.23
6122,1661,"مكة المكرمه",7,0.86
6123,1661,"الشرقية",6,0.74
6124,1661,"القصيم",1,0.12
6125,1662,"الرياض",773,95.08
6126,1662,"حائل",16,1.97
6127,1662,"كتابة عدل مدمجة - افتراضية",10,1.23
6128,1662,"جده",7,0.86
6129,1662,"الخفجي",6,0.74
6130,1662,"المذنب",1,0.12
6131,1663,"القطاع العام",813,100.0
6132,1664,"خدمة إلكترونية جزئيا",813,100.0
6133,1667,"الرياض",801,97.09
6134,1667,"الخدمات الرقمية",15,1.82
6135,1667,"حائل",6,0.73
6136,1667,"مكة المكرمه",3,0.36
6137,1668,"الرياض",800,96.97
6138,1668,"كتابة عدل مدمجة - افتراضية",15,1.82
6139,1668,"حائل",6,0.73
6140,1668,"جده",2,0.24
6141,1668,"المزاحميه",1,0.12
6142,1668,"مكة المكرمة",1,0.12
6143,1669,"القطاع العام",825,100.0
6144,1670,"خدمة إلكترونية جزئيا",825,100.0
6145,1673,"الخدمات الرقمية",119205,55.22
6146,1673,"الرياض",34662,16.06
6147,1673,"مكة المكرمه",31056,14.39
6148,1673,"الشرقية",13120,6.08
6149,1673,"عسير",4786,2.22
6150,1673,"المدينة المنوره",4573,2.12
6151,1673,"القصيم",3202,1.48
6152,1673,"حائل",2196,1.02
6153,1673,"تبوك",1541,0.71
6154,1673,"جازان",596,0.28
6155,1673,"الجوف",366,0.17
6156,1673,"نجران",292,0.14
6157,1673,"الحدود الشمالية",203,0.09
6158,1673,"الباحة",75,0.03
6159,1675,"القطاع العام",125289,58.04
6160,1675,"القطاع الخاص",90584,41.96
6161,1676,"خدمة إلكترونية جزئيا",111646,51.72
6162,1676,"خدمة إلكترونية",104227,48.28
6163,1679,"الخدمات الرقمية",7429,75.6
6164,1679,"الرياض",1116,11.36
6165,1679,"الشرقية",431,4.39
6166,1679,"المدينة المنوره",211,2.15
6167,1679,"القصيم",185,1.88
6168,1679,"مكة المكرمه",130,1.32
6169,1679,"حائل",121,1.23
6170,1679,"عسير",71,0.72
6171,1679,"الباحة",45,0.46
6172,1679,"تبوك",41,0.42
6173,1679,"الجوف",20,0.2
6174,1679,"الحدود الشمالية",11,0.11
6175,1679,"جازان",9,0.09
6176,1679,"نجران",7,0.07
6177,1681,"القطاع العام",9688,98.59
6178,1681,"القطاع الخاص",139,1.41
6179,1682,"خدمة إلكترونية",5902,60.06
6180,1682,"خدمة إلكترونية جزئيا",3925,39.94
